Cycle_ID	Step_ID	Step_Type	Step_Time	Cap	CmpCap	Energy	CmpEng	Capacitance_Chg	Start_Vol	End_Vol	Start_Temperature	End_Temperature
1377	2756	CCCV_Chg	0.11	198.24	198235.96	754.71	754710.99	198.2	3036.6	4296.5	0.0	0.0	
1377	2757	CC_DChg	0.11	198.21	198208.01	737.10	737100.49	198.2	4278.8	2999.4	0.0	0.0	
1378	2758	CCCV_Chg	0.11	198.22	198215.50	754.64	754636.29	198.2	3036.3	4296.5	0.0	0.0	
1378	2759	CC_DChg	0.11	198.19	198186.27	737.03	737026.96	198.2	4278.2	2999.7	0.0	0.0	
1379	2760	CCCV_Chg	0.11	198.18	198180.21	754.50	754504.07	198.2	3040.6	4296.5	0.0	0.0	
1379	2761	CC_DChg	0.11	198.16	198164.54	736.94	736939.45	198.2	4278.8	2999.7	0.0	0.0	
1380	2762	CCCV_Chg	0.11	198.17	198170.61	754.49	754485.83	198.2	3041.2	4296.5	0.0	0.0	
1380	2763	CC_DChg	0.11	198.16	198164.54	736.94	736936.50	198.2	4278.8	2999.1	0.0	0.0	
1381	2764	CCCV_Chg	0.11	198.22	198221.23	754.65	754651.95	198.2	3036.0	4296.5	0.0	0.0	
1381	2765	CC_DChg	0.11	198.16	198164.54	736.95	736950.18	198.2	4278.8	2999.1	0.0	0.0	
1382	2766	CCCV_Chg	0.11	198.17	198165.07	754.45	754445.34	198.2	3036.6	4296.5	0.0	0.0	
1382	2767	CC_DChg	0.11	198.16	198164.55	736.94	736939.38	198.2	4278.8	2999.1	0.0	0.0	
1383	2768	CCCV_Chg	0.11	198.16	198157.52	754.42	754422.75	198.2	3036.3	4296.5	0.0	0.0	
1383	2769	CC_DChg	0.11	198.14	198142.83	736.85	736847.83	198.1	4278.8	2998.8	0.0	0.0	
1384	2770	CCCV_Chg	0.11	198.14	198141.24	754.35	754347.22	198.1	3036.0	4296.5	0.0	0.0	
1384	2771	CC_DChg	0.11	198.10	198099.36	736.69	736690.25	198.1	4278.8	2999.4	0.0	0.0	
1385	2772	CCCV_Chg	0.11	197.88	197875.91	753.28	753276.72	197.9	3036.3	4296.5	0.0	0.0	
1385	2773	CC_DChg	0.11	198.12	198121.16	736.77	736770.39	198.1	4278.8	2999.1	0.0	0.0	
1386	2774	CCCV_Chg	0.11	198.11	198107.79	754.21	754206.59	198.1	3036.0	4296.5	0.0	0.0	
1386	2775	CC_DChg	0.11	198.10	198099.37	736.68	736675.74	198.1	4278.8	2999.1	0.0	0.0	
1387	2776	CCCV_Chg	0.11	198.10	198102.86	754.17	754174.10	198.1	3036.3	4296.5	0.0	0.0	
1387	2777	CC_DChg	0.11	198.06	198055.88	736.51	736512.95	198.1	4278.8	2999.1	0.0	0.0	
1388	2778	CCCV_Chg	0.11	198.09	198092.47	754.14	754141.42	198.1	3036.6	4296.5	0.0	0.0	
1388	2779	CC_DChg	0.11	198.06	198055.88	736.50	736501.28	198.1	4278.8	2999.4	0.0	0.0	
1389	2780	CCCV_Chg	0.11	198.07	198072.39	754.05	754052.10	198.1	3039.7	4296.5	0.0	0.0	
1389	2781	CC_DChg	0.11	198.06	198055.87	736.50	736501.35	198.1	4278.8	2999.1	0.0	0.0	
1390	2782	CCCV_Chg	0.11	198.07	198067.98	754.05	754053.47	198.1	3036.3	4296.5	0.0	0.0	
1390	2783	CC_DChg	0.11	198.03	198034.14	736.44	736441.44	198.0	4278.8	2999.4	0.0	0.0	
1391	2784	CCCV_Chg	0.11	198.04	198037.04	753.95	753951.15	198.0	3036.9	4296.5	0.0	0.0	
1391	2785	CC_DChg	0.11	198.01	198012.40	736.37	736372.41	198.0	4278.2	2999.4	0.0	0.0	
1392	2786	CCCV_Chg	0.11	198.01	198011.49	753.85	753854.96	198.0	3036.9	4296.5	0.0	0.0	
1392	2787	CC_DChg	0.11	197.99	197990.67	736.26	736262.94	198.0	4277.9	2998.2	0.0	0.0	
1393	2788	CCCV_Chg	0.11	198.06	198055.31	754.04	754040.70	198.1	3035.7	4296.5	0.0	0.0	
1393	2789	CC_DChg	0.11	198.03	198034.14	736.44	736444.65	198.0	4278.8	2999.1	0.0	0.0	
1394	2790	CCCV_Chg	0.11	198.01	198013.72	753.89	753891.11	198.0	3036.3	4296.5	0.0	0.0	
1394	2791	CC_DChg	0.11	198.01	198012.41	736.37	736368.18	198.0	4277.9	2999.1	0.0	0.0	
1395	2792	CCCV_Chg	0.11	197.99	197993.66	753.79	753790.15	198.0	3036.3	4296.5	0.0	0.0	
1395	2793	CC_DChg	0.11	197.95	197947.20	736.12	736116.79	197.9	4278.8	2999.1	0.0	0.0	
1396	2794	CCCV_Chg	0.11	197.98	197977.68	753.73	753734.00	198.0	3036.3	4296.5	0.0	0.0	
1396	2795	CC_DChg	0.11	197.95	197947.20	736.11	736114.34	197.9	4278.2	2999.7	0.0	0.0	
1397	2796	CCCV_Chg	0.11	197.98	197984.85	753.79	753788.66	198.0	3036.6	4296.5	0.0	0.0	
1397	2797	CC_DChg	0.11	197.97	197968.94	736.20	736200.36	198.0	4278.8	2999.7	0.0	0.0	
1398	2798	CCCV_Chg	0.11	197.94	197942.23	753.61	753614.15	197.9	3036.9	4296.5	0.0	0.0	
1398	2799	CC_DChg	0.11	197.93	197925.47	736.02	736017.40	197.9	4278.8	2999.1	0.0	0.0	
1399	2800	CCCV_Chg	0.11	197.94	197944.90	753.62	753619.75	197.9	3036.9	4296.5	0.0	0.0	
1399	2801	CC_DChg	0.11	197.95	197947.28	736.10	736104.72	197.9	4277.9	2999.4	0.0	0.0	
1400	2802	CCCV_Chg	0.11	197.93	197925.18	753.55	753551.43	197.9	3036.6	4296.5	0.0	0.0	
1400	2803	CC_DChg	0.11	197.90	197903.74	735.95	735947.09	197.9	4278.8	2999.1	0.0	0.0	
1401	2804	CCCV_Chg	0.11	197.94	197941.82	753.62	753618.18	197.9	3036.3	4296.5	0.0	0.0	
1401	2805	CC_DChg	0.11	197.93	197925.47	736.04	736041.90	197.9	4277.9	2999.7	0.0	0.0	
1402	2806	CCCV_Chg	0.11	197.91	197914.77	753.55	753545.33	197.9	3037.2	4296.5	0.0	0.0	
1402	2807	CC_DChg	0.11	197.90	197903.74	735.97	735967.72	197.9	4278.8	2999.4	0.0	0.0	
1403	2808	CCCV_Chg	0.11	197.90	197904.75	753.48	753481.31	197.9	3037.2	4296.5	0.0	0.0	
1403	2809	CC_DChg	0.11	197.90	197903.75	735.95	735949.52	197.9	4278.8	2999.1	0.0	0.0	
1404	2810	CCCV_Chg	0.11	197.89	197889.28	753.42	753417.22	197.9	3036.6	4296.5	0.0	0.0	
1404	2811	CC_DChg	0.11	197.86	197860.29	735.79	735792.62	197.9	4278.2	2999.7	0.0	0.0	
1405	2812	CCCV_Chg	0.11	197.87	197874.64	753.37	753365.72	197.9	3037.2	4296.5	0.0	0.0	
1405	2813	CC_DChg	0.11	197.86	197860.27	735.80	735798.55	197.9	4277.9	2999.4	0.0	0.0	
1406	2814	CCCV_Chg	0.71	199.81	199811.28	757.07	757071.46	199.8	3020.8	4296.5	0.0	0.0	
1406	2815	CC_DChg	0.72	203.95	203946.65	762.97	762971.05	203.9	4293.4	2999.7	0.0	0.0	
1407	2816	CCCV_Chg	0.11	201.67	201667.63	767.17	767174.64	201.7	3022.3	4296.5	0.0	0.0	
1407	2817	CC_DChg	0.11	198.10	198099.34	736.53	736525.12	198.1	4278.8	2999.7	0.0	0.0	
1408	2818	CCCV_Chg	0.11	198.37	198368.19	755.20	755200.06	198.4	3037.2	4296.5	0.0	0.0	
1408	2819	CC_DChg	0.11	198.03	198034.15	736.36	736359.87	198.0	4278.8	2999.7	0.0	0.0	
1409	2820	CCCV_Chg	0.11	198.06	198063.48	754.07	754072.11	198.1	3040.6	4296.5	0.0	0.0	
1409	2821	CC_DChg	0.11	197.95	197947.21	736.05	736047.78	197.9	4278.8	2999.1	0.0	0.0	
1410	2822	CCCV_Chg	0.11	197.93	197932.67	753.57	753573.75	197.9	3039.7	4296.5	0.0	0.0	
1410	2823	CC_DChg	0.11	197.84	197838.54	735.66	735659.94	197.8	4277.9	2999.7	0.0	0.0	
1411	2824	CCCV_Chg	0.11	197.89	197885.16	753.40	753398.64	197.9	3037.2	4296.5	0.0	0.0	
1411	2825	CC_DChg	0.11	197.82	197816.88	735.58	735581.74	197.8	4278.8	2999.1	0.0	0.0	
1412	2826	CCCV_Chg	0.11	197.60	197595.85	752.25	752248.91	197.6	3036.0	4296.5	0.0	0.0	
1412	2827	CC_DChg	0.11	197.77	197773.35	735.45	735451.07	197.8	4278.8	2999.7	0.0	0.0	
1413	2828	CCCV_Chg	0.11	197.79	197794.69	753.07	753069.94	197.8	3037.5	4296.5	0.0	0.0	
1413	2829	CC_DChg	0.11	197.77	197773.35	735.44	735439.50	197.8	4278.8	2999.4	0.0	0.0	
1414	2830	CCCV_Chg	0.11	197.79	197790.31	753.04	753044.39	197.8	3036.9	4296.5	0.0	0.0	
1414	2831	CC_DChg	0.11	197.75	197751.61	735.35	735353.99	197.8	4278.8	2999.4	0.0	0.0	
1415	2832	CCCV_Chg	0.11	197.74	197741.45	752.87	752865.34	197.7	3037.2	4296.5	0.0	0.0	
1415	2833	CC_DChg	0.11	197.73	197729.87	735.28	735275.47	197.7	4278.8	2999.1	0.0	0.0	
1416	2834	CCCV_Chg	0.11	197.75	197750.40	752.88	752879.69	197.8	3036.3	4296.5	0.0	0.0	
1416	2835	CC_DChg	0.11	197.69	197686.40	735.12	735116.77	197.7	4278.8	2999.4	0.0	0.0	
1417	2836	CCCV_Chg	0.11	197.74	197739.10	752.84	752838.73	197.7	3037.2	4296.5	0.0	0.0	
1417	2837	CC_DChg	0.11	197.71	197708.13	735.19	735189.61	197.7	4278.8	2999.1	0.0	0.0	
1418	2838	CCCV_Chg	0.11	197.71	197707.62	752.71	752713.01	197.7	3039.7	4296.5	0.0	0.0	
1418	2839	CC_DChg	0.11	197.66	197664.67	735.02	735018.28	197.7	4278.5	2999.1	0.0	0.0	
1419	2840	CCCV_Chg	0.11	197.69	197691.39	752.66	752657.64	197.7	3036.9	4296.5	0.0	0.0	
1419	2841	CC_DChg	0.11	197.66	197664.68	735.03	735025.04	197.7	4278.5	2999.1	0.0	0.0	
1420	2842	CCCV_Chg	0.11	197.69	197693.56	752.66	752662.69	197.7	3036.9	4296.5	0.0	0.0	
1420	2843	CC_DChg	0.11	197.66	197664.67	735.02	735017.95	197.7	4277.9	2998.8	0.0	0.0	
1421	2844	CCCV_Chg	0.11	197.67	197671.54	752.59	752593.71	197.7	3036.6	4296.5	0.0	0.0	
1421	2845	CC_DChg	0.11	197.64	197642.94	734.96	734964.05	197.6	4278.5	2999.7	0.0	0.0	
1422	2846	CCCV_Chg	0.11	197.65	197653.31	752.54	752537.91	197.7	3041.2	4296.5	0.0	0.0	
1422	2847	CC_DChg	0.11	197.64	197642.94	734.96	734962.39	197.6	4278.8	2998.8	0.0	0.0	
1423	2848	CCCV_Chg	0.11	197.65	197654.51	752.54	752538.88	197.7	3040.3	4296.5	0.0	0.0	
1423	2849	CC_DChg	0.11	197.64	197642.94	734.95	734945.72	197.6	4277.9	2999.4	0.0	0.0	
1424	2850	CCCV_Chg	0.11	197.62	197615.50	752.39	752394.00	197.6	3036.3	4296.5	0.0	0.0	
1424	2851	CC_DChg	0.11	197.58	197577.74	734.72	734716.59	197.6	4278.8	2999.7	0.0	0.0	
1425	2852	CCCV_Chg	0.11	197.62	197624.96	752.44	752443.55	197.6	3040.9	4296.5	0.0	0.0	
1425	2853	CC_DChg	0.11	197.62	197621.23	734.88	734879.48	197.6	4277.9	2998.8	0.0	0.0	
1426	2854	CCCV_Chg	0.11	197.62	197619.93	752.39	752389.33	197.6	3036.0	4296.5	0.0	0.0	
1426	2855	CC_DChg	0.11	197.56	197556.07	734.64	734643.58	197.6	4278.8	2999.7	0.0	0.0	
1427	2856	CCCV_Chg	0.11	197.60	197599.04	752.32	752319.21	197.6	3037.2	4296.5	0.0	0.0	
1427	2857	CC_DChg	0.11	197.58	197577.81	734.72	734724.63	197.6	4278.8	2999.4	0.0	0.0	
1428	2858	CCCV_Chg	0.11	197.59	197594.57	752.32	752321.38	197.6	3036.6	4296.5	0.0	0.0	
1428	2859	CC_DChg	0.11	197.56	197556.01	734.64	734637.27	197.6	4278.8	2999.1	0.0	0.0	
1429	2860	CCCV_Chg	0.11	197.56	197559.37	752.17	752174.43	197.6	3040.0	4296.5	0.0	0.0	
1429	2861	CC_DChg	0.11	197.53	197534.27	734.54	734540.77	197.5	4277.9	2998.8	0.0	0.0	
1430	2862	CCCV_Chg	0.11	197.57	197574.88	752.24	752239.43	197.6	3036.0	4296.5	0.0	0.0	
1430	2863	CC_DChg	0.11	197.53	197534.27	734.55	734547.70	197.5	4278.8	2999.1	0.0	0.0	
1431	2864	CCCV_Chg	0.11	197.44	197437.51	751.77	751767.10	197.4	3036.6	4296.5	0.0	0.0	
1431	2865	CC_DChg	0.11	197.51	197512.54	734.46	734456.01	197.5	4278.8	2999.4	0.0	0.0	
1432	2866	CCCV_Chg	0.11	197.54	197536.94	752.09	752093.89	197.5	3036.3	4296.5	0.0	0.0	
1432	2867	CC_DChg	0.11	197.49	197490.80	734.38	734382.93	197.5	4277.9	2999.1	0.0	0.0	
1433	2868	CCCV_Chg	0.11	197.50	197502.14	751.95	751952.69	197.5	3036.9	4296.5	0.0	0.0	
1433	2869	CC_DChg	0.11	197.47	197469.07	734.30	734299.33	197.5	4278.8	2999.7	0.0	0.0	
1434	2870	CCCV_Chg	0.11	197.49	197487.41	751.90	751903.24	197.5	3037.2	4296.5	0.0	0.0	
1434	2871	CC_DChg	0.11	197.47	197469.07	734.29	734287.06	197.5	4278.5	2998.5	0.0	0.0	
1435	2872	CCCV_Chg	0.11	197.50	197499.52	751.96	751959.53	197.5	3036.6	4296.5	0.0	0.0	
1435	2873	CC_DChg	0.11	197.47	197469.08	734.30	734300.45	197.5	4278.8	2999.7	0.0	0.0	
1436	2874	CCCV_Chg	0.11	197.47	197470.01	751.86	751860.29	197.5	3036.9	4296.5	0.0	0.0	
1436	2875	CC_DChg	0.11	197.47	197469.08	734.31	734307.89	197.5	4277.9	2999.7	0.0	0.0	
1437	2876	CCCV_Chg	0.11	197.45	197452.91	751.80	751802.09	197.5	3037.5	4296.5	0.0	0.0	
1437	2877	CC_DChg	0.11	197.45	197447.34	734.24	734243.01	197.4	4278.8	2999.7	0.0	0.0	
1438	2878	CCCV_Chg	0.11	197.44	197442.07	751.76	751756.32	197.4	3037.8	4296.5	0.0	0.0	
1438	2879	CC_DChg	0.11	197.43	197425.60	734.14	734136.11	197.4	4278.5	2999.7	0.0	0.0	
1439	2880	CCCV_Chg	0.11	197.42	197416.79	751.66	751661.81	197.4	3037.2	4296.5	0.0	0.0	
1439	2881	CC_DChg	0.11	197.43	197425.68	734.14	734137.01	197.4	4278.5	2999.1	0.0	0.0	
1440	2882	CCCV_Chg	0.11	197.45	197445.02	751.76	751758.58	197.4	3036.6	4296.5	0.0	0.0	
1440	2883	CC_DChg	0.11	197.43	197425.63	734.14	734139.85	197.4	4277.9	2999.1	0.0	0.0	
1441	2884	CCCV_Chg	0.11	197.44	197440.87	751.74	751741.15	197.4	3036.6	4296.5	0.0	0.0	
1441	2885	CC_DChg	0.11	197.40	197403.87	734.08	734075.69	197.4	4277.9	2999.4	0.0	0.0	
1442	2886	CCCV_Chg	0.11	197.39	197392.63	751.56	751562.99	197.4	3037.2	4296.5	0.0	0.0	
1442	2887	CC_DChg	0.11	197.38	197382.22	733.98	733983.15	197.4	4278.5	2999.4	0.0	0.0	
1443	2888	CCCV_Chg	0.11	197.41	197407.76	751.61	751605.70	197.4	3040.6	4296.5	0.0	0.0	
1443	2889	CC_DChg	0.11	197.36	197360.41	733.89	733893.52	197.4	4278.8	2999.1	0.0	0.0	
1444	2890	CCCV_Chg	0.11	197.39	197389.77	751.54	751539.42	197.4	3036.9	4296.5	0.0	0.0	
1444	2891	CC_DChg	0.11	197.36	197360.40	733.91	733905.16	197.4	4278.5	2999.7	0.0	0.0	
1445	2892	CCCV_Chg	0.11	197.09	197086.61	750.46	750458.75	197.1	3041.2	4296.5	0.0	0.0	
1445	2893	CC_DChg	0.11	197.34	197338.72	733.80	733800.32	197.3	4278.5	2999.1	0.0	0.0	
1446	2894	CCCV_Chg	0.11	197.38	197376.31	751.48	751475.94	197.4	3036.6	4296.5	0.0	0.0	
1446	2895	CC_DChg	0.11	197.34	197338.67	733.79	733787.13	197.3	4278.5	2999.1	0.0	0.0	
1447	2896	CCCV_Chg	0.11	197.34	197343.84	751.37	751368.70	197.3	3036.9	4296.5	0.0	0.0	
1447	2897	CC_DChg	0.11	197.34	197338.67	733.81	733806.62	197.3	4278.5	2999.1	0.0	0.0	
1448	2898	CCCV_Chg	0.11	197.34	197342.47	751.36	751362.49	197.3	3036.3	4296.5	0.0	0.0	
1448	2899	CC_DChg	0.11	197.30	197295.20	733.65	733646.13	197.3	4278.5	2999.7	0.0	0.0	
1449	2900	CCCV_Chg	0.11	197.34	197339.90	751.36	751362.16	197.3	3040.6	4296.5	0.0	0.0	
1449	2901	CC_DChg	0.11	197.32	197316.94	733.73	733728.86	197.3	4278.5	2999.7	0.0	0.0	
1450	2902	CCCV_Chg	0.11	197.33	197325.50	751.32	751315.82	197.3	3036.9	4296.5	0.0	0.0	
1450	2903	CC_DChg	0.11	197.27	197273.47	733.56	733564.67	197.3	4278.8	2999.4	0.0	0.0	
1451	2904	CCCV_Chg	0.11	197.28	197280.28	751.13	751130.67	197.3	3037.2	4296.5	0.0	0.0	
1451	2905	CC_DChg	0.11	197.25	197251.74	733.49	733490.15	197.3	4278.5	2999.7	0.0	0.0	
1452	2906	CCCV_Chg	0.11	197.28	197277.77	751.14	751144.11	197.3	3037.5	4296.5	0.0	0.0	
1452	2907	CC_DChg	0.11	197.27	197273.47	733.56	733562.22	197.3	4278.5	2999.7	0.0	0.0	
1453	2908	CCCV_Chg	0.11	197.26	197256.82	751.05	751054.74	197.3	3037.2	4296.5	0.0	0.0	
1453	2909	CC_DChg	0.11	197.23	197230.02	733.40	733402.91	197.2	4277.9	2999.7	0.0	0.0	
1454	2910	CCCV_Chg	0.11	197.29	197289.34	751.17	751172.63	197.3	3037.2	4296.5	0.0	0.0	
1454	2911	CC_DChg	0.11	197.25	197251.74	733.50	733496.50	197.3	4277.9	2999.4	0.0	0.0	
1455	2912	CCCV_Chg	0.11	197.25	197247.75	751.00	750996.67	197.2	3036.6	4296.5	0.0	0.0	
1455	2913	CC_DChg	0.11	197.23	197230.01	733.39	733394.34	197.2	4278.5	2998.2	0.0	0.0	
1456	2914	CCCV_Chg	0.11	197.24	197241.26	750.98	750982.44	197.2	3036.0	4296.5	0.0	0.0	
1456	2915	CC_DChg	0.11	197.19	197186.54	733.26	733257.63	197.2	4278.8	2999.4	0.0	0.0	
1457	2916	CCCV_Chg	0.11	197.20	197199.86	750.85	750853.38	197.2	3037.5	4296.5	0.0	0.0	
1457	2917	CC_DChg	0.11	197.21	197208.28	733.30	733303.99	197.2	4277.9	2998.2	0.0	0.0	
1458	2918	CCCV_Chg	0.71	199.20	199204.45	754.87	754872.46	199.2	3019.5	4296.5	0.0	0.0	
1458	2919	CC_DChg	0.72	203.32	203320.56	760.70	760696.44	203.3	4293.4	2999.7	0.0	0.0	
1459	2920	CCCV_Chg	0.11	201.01	201005.10	764.73	764725.89	201.0	3022.3	4296.5	0.0	0.0	
1459	2921	CC_DChg	0.11	197.45	197447.34	734.06	734059.97	197.4	4278.5	2999.4	0.0	0.0	
1460	2922	CCCV_Chg	0.11	197.69	197692.56	752.67	752668.56	197.7	3037.2	4296.5	0.0	0.0	
1460	2923	CC_DChg	0.11	197.32	197316.96	733.63	733629.55	197.3	4277.6	2999.7	0.0	0.0	
1461	2924	CCCV_Chg	0.11	197.41	197413.89	751.65	751645.61	197.4	3037.5	4296.5	0.0	0.0	
1461	2925	CC_DChg	0.11	197.25	197251.74	733.41	733412.67	197.3	4278.5	2998.8	0.0	0.0	
1462	2926	CCCV_Chg	0.11	197.29	197291.56	751.18	751175.70	197.3	3037.2	4296.5	0.0	0.0	
1462	2927	CC_DChg	0.11	197.19	197186.54	733.16	733164.41	197.2	4278.5	2999.1	0.0	0.0	
1463	2928	CCCV_Chg	0.11	197.26	197257.81	751.05	751049.04	197.3	3036.3	4296.5	0.0	0.0	
1463	2929	CC_DChg	0.11	197.16	197164.80	733.11	733108.19	197.2	4278.5	2999.4	0.0	0.0	
1464	2930	CCCV_Chg	0.11	197.21	197205.03	750.85	750848.92	197.2	3036.9	4296.5	0.0	0.0	
1464	2931	CC_DChg	0.11	197.16	197164.81	733.11	733108.92	197.2	4278.5	2999.4	0.0	0.0	
1465	2932	CCCV_Chg	0.11	197.14	197142.32	750.62	750619.57	197.1	3036.9	4296.5	0.0	0.0	
1465	2933	CC_DChg	0.10	197.10	197099.63	732.86	732861.61	197.1	4278.5	2999.1	0.0	0.0	
1466	2934	CCCV_Chg	0.11	197.13	197125.37	750.56	750563.90	197.1	3037.2	4296.5	0.0	0.0	
1466	2935	CC_DChg	0.10	197.10	197099.66	732.86	732863.67	197.1	4278.5	2999.1	0.0	0.0	
1467	2936	CCCV_Chg	0.11	197.10	197099.81	750.46	750463.49	197.1	3036.9	4296.5	0.0	0.0	
1467	2937	CC_DChg	0.10	197.08	197077.88	732.79	732787.71	197.1	4278.5	2999.4	0.0	0.0	
1468	2938	CCCV_Chg	0.11	197.09	197090.99	750.44	750440.79	197.1	3040.3	4296.5	0.0	0.0	
1468	2939	CC_DChg	0.10	197.06	197056.13	732.73	732734.83	197.1	4278.5	2999.7	0.0	0.0	
1469	2940	CCCV_Chg	0.11	197.08	197076.42	750.40	750397.56	197.1	3037.5	4296.5	0.0	0.0	
1469	2941	CC_DChg	0.10	197.06	197056.15	732.72	732724.92	197.1	4278.5	2998.8	0.0	0.0	
1470	2942	CCCV_Chg	0.11	197.08	197083.01	750.42	750418.18	197.1	3036.9	4296.5	0.0	0.0	
1470	2943	CC_DChg	0.10	197.03	197034.47	732.66	732657.56	197.0	4278.5	2999.1	0.0	0.0	
1471	2944	CCCV_Chg	0.11	197.06	197064.40	750.34	750342.95	197.1	3037.2	4296.5	0.0	0.0	
1471	2945	CC_DChg	0.10	197.03	197034.61	732.65	732654.13	197.0	4278.5	2999.7	0.0	0.0	
1472	2946	CCCV_Chg	0.11	196.76	196763.88	749.26	749259.01	196.8	3037.2	4296.5	0.0	0.0	
1472	2947	CC_DChg	0.10	197.03	197034.64	732.66	732658.64	197.0	4277.9	2998.8	0.0	0.0	
1473	2948	CCCV_Chg	0.11	197.04	197040.05	750.25	750245.66	197.0	3036.9	4296.5	0.0	0.0	
1473	2949	CC_DChg	0.10	197.01	197012.89	732.56	732564.79	197.0	4278.5	2999.4	0.0	0.0	
1474	2950	CCCV_Chg	0.11	197.01	197014.73	750.16	750161.28	197.0	3036.9	4296.8	0.0	0.0	
1474	2951	CC_DChg	0.10	196.99	196990.97	732.49	732489.99	197.0	4278.5	2999.7	0.0	0.0	
1475	2952	CCCV_Chg	0.11	197.02	197016.02	750.17	750166.63	197.0	3037.2	4296.5	0.0	0.0	
1475	2953	CC_DChg	0.10	196.99	196990.95	732.48	732481.91	197.0	4277.9	2999.1	0.0	0.0	
1476	2954	CCCV_Chg	0.11	197.00	196995.22	750.09	750085.77	197.0	3036.6	4296.5	0.0	0.0	
1476	2955	CC_DChg	0.10	196.97	196969.32	732.42	732419.22	197.0	4278.8	2999.7	0.0	0.0	
1477	2956	CCCV_Chg	0.11	196.98	196975.36	750.00	750003.97	197.0	3037.2	4296.5	0.0	0.0	
1477	2957	CC_DChg	0.10	196.95	196947.49	732.33	732325.59	196.9	4278.5	2999.4	0.0	0.0	
1478	2958	CCCV_Chg	0.11	196.96	196964.49	749.96	749962.64	197.0	3037.2	4296.5	0.0	0.0	
1478	2959	CC_DChg	0.10	196.95	196947.48	732.33	732329.97	196.9	4278.5	2999.7	0.0	0.0	
1479	2960	CCCV_Chg	0.11	196.94	196943.97	749.89	749892.91	196.9	3037.2	4296.5	0.0	0.0	
1479	2961	CC_DChg	0.10	196.90	196904.01	732.16	732164.13	196.9	4278.5	2999.7	0.0	0.0	
1480	2962	CCCV_Chg	0.11	196.93	196927.16	749.81	749813.29	196.9	3037.2	4296.5	0.0	0.0	
1480	2963	CC_DChg	0.10	196.90	196904.12	732.17	732167.45	196.9	4277.9	2999.7	0.0	0.0	
1481	2964	CCCV_Chg	0.11	196.93	196927.93	749.83	749830.59	196.9	3040.9	4296.5	0.0	0.0	
1481	2965	CC_DChg	0.10	196.90	196904.01	732.16	732163.29	196.9	4278.5	2999.7	0.0	0.0	
1482	2966	CCCV_Chg	0.11	196.91	196914.21	749.78	749778.03	196.9	3037.2	4296.5	0.0	0.0	
1482	2967	CC_DChg	0.10	196.88	196882.27	732.09	732085.66	196.9	4278.5	2999.4	0.0	0.0	
1483	2968	CCCV_Chg	0.11	196.89	196890.03	749.67	749674.30	196.9	3037.2	4296.5	0.0	0.0	
1483	2969	CC_DChg	0.10	196.86	196860.54	731.97	731969.86	196.9	4278.5	2999.4	0.0	0.0	
1484	2970	CCCV_Chg	0.11	196.38	196381.42	747.83	747833.41	196.4	3036.9	4296.5	0.0	0.0	
1484	2971	CC_DChg	0.10	196.73	196730.20	731.43	731434.06	196.7	4278.2	2999.1	0.0	0.0	
1485	2972	CCCV_Chg	0.11	196.83	196827.25	749.48	749484.85	196.8	3037.2	4296.5	0.0	0.0	
1485	2973	CC_DChg	0.10	196.82	196817.15	731.79	731786.13	196.8	4278.2	2998.8	0.0	0.0	
1486	2974	CCCV_Chg	0.11	196.87	196870.04	749.65	749646.45	196.9	3037.2	4296.5	0.0	0.0	
1486	2975	CC_DChg	0.10	196.84	196838.88	731.89	731885.08	196.8	4278.2	2999.7	0.0	0.0	
1487	2976	CCCV_Chg	0.11	196.83	196825.10	749.48	749483.96	196.8	3041.2	4296.5	0.0	0.0	
1487	2977	CC_DChg	0.10	196.80	196795.39	731.72	731717.80	196.8	4278.2	2999.4	0.0	0.0	
1488	2978	CCCV_Chg	0.11	196.81	196809.90	749.42	749422.87	196.8	3037.5	4296.5	0.0	0.0	
1488	2979	CC_DChg	0.10	196.80	196795.38	731.70	731702.63	196.8	4278.2	2998.8	0.0	0.0	
1489	2980	CCCV_Chg	0.11	196.80	196796.05	749.46	749456.81	196.8	3037.2	4296.5	0.0	0.0	
1489	2981	CC_DChg	0.10	196.77	196773.62	731.64	731643.82	196.8	4278.2	2999.7	0.0	0.0	
1490	2982	CCCV_Chg	0.11	196.79	196787.32	749.31	749307.91	196.8	3037.8	4296.5	0.0	0.0	
1490	2983	CC_DChg	0.10	196.77	196773.62	731.65	731651.13	196.8	4277.6	2999.4	0.0	0.0	
1491	2984	CCCV_Chg	0.11	196.77	196771.74	749.27	749267.74	196.8	3037.2	4296.5	0.0	0.0	
1491	2985	CC_DChg	0.10	196.77	196773.61	731.65	731647.82	196.8	4278.5	2999.7	0.0	0.0	
1492	2986	CCCV_Chg	0.11	196.78	196784.41	749.33	749327.00	196.8	3040.9	4296.5	0.0	0.0	
1492	2987	CC_DChg	0.10	196.75	196751.92	731.58	731579.90	196.8	4277.6	2999.7	0.0	0.0	
1493	2988	CCCV_Chg	0.11	196.74	196743.95	749.18	749177.43	196.7	3037.8	4296.5	0.0	0.0	
1493	2989	CC_DChg	0.10	196.75	196751.95	731.57	731568.76	196.8	4278.2	2999.1	0.0	0.0	
1494	2990	CCCV_Chg	0.11	196.77	196766.97	749.27	749267.80	196.8	3036.9	4296.5	0.0	0.0	
